"Id","Type","Zone","LotArea","LotConfig","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtRating","BsmtSF","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualSF","LivAreaSF","FullBath","HalfBath","Bedrooms","Kitchen","KitchenQual","TotRms","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PoolArea","MoSold","YrSold","SaleCondition","SalePrice"
1088,60,"FV",10574,"Inside","1Fam","2Story",8,5,2005,2006,"Gable","Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Y",1082,871,0,1953,2,1,3,1,"Gd",9,"Typ",1,"Gd","Attchd",2005,"RFn",3,1043,"TA","TA",0,5,2009,"Normal",252000
66,60,"RL",9591,"Inside","1Fam","2Story",8,5,2004,2005,"Gable","Gd","TA","PConc","Ex","TA","Av","Unf",0,"Y",1143,1330,0,2473,2,1,4,1,"Gd",9,"Typ",1,"Gd","Other",2004,"RFn",3,852,"TA","TA",0,10,2007,"Normal",317000
1365,160,"FV",3180,"Inside","TwnhsE","2Story",7,5,2005,2005,"Gable","Gd","TA","PConc","Gd","TA","No","Unf",0,"Y",520,600,80,1200,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2005,"RFn",2,480,"TA","TA",0,4,2006,"Abnorml",144152
696,20,"RL",13811,"Inside","1Fam","1Story",6,6,1987,1987,"Gable","TA","TA","CBlock","Gd","Gd","No","GLQ",980,"Y",1137,0,0,1137,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1987,"Unf",2,551,"TA","TA",0,7,2006,"Normal",176000
598,120,"RL",3922,"Inside","TwnhsE","1Story",7,5,2006,2007,"Gable","Gd","TA","PConc","Ex","TA","Av","Unf",0,"Y",1402,0,0,1402,0,2,2,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"Fin",3,648,"TA","TA",0,2,2007,"Abnorml",194201
1220,160,"RM",1680,"Inside","Twnhs","2Story",6,5,1971,1971,"Gable","TA","TA","CBlock","TA","TA","No","Unf",0,"Y",672,546,0,1218,1,1,3,1,"TA",7,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,4,2006,"Abnorml",91500
1402,60,"RL",7415,"Inside","1Fam","2Story",6,5,2004,2004,"Gable","TA","TA","PConc","TA","TA","No","GLQ",759,"Y",864,729,0,1593,2,1,3,1,"TA",8,"Typ",1,"TA","Attchd",2004,"Fin",2,398,"TA","TA",0,4,2008,"Normal",193000
1404,20,"RL",15256,"CulDSac","1Fam","1Story",8,5,2007,2007,"Gable","Gd","TA","PConc","Gd","TA","Gd","GLQ",929,"Y",1464,0,0,1464,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2007,"Unf",3,754,"TA","TA",0,8,2007,"Normal",282922
190,120,"RL",4923,"Inside","TwnhsE","1Story",8,5,2001,2002,"Gable","Gd","TA","PConc","Ex","TA","Av","GLQ",1153,"Y",1593,0,0,1593,1,1,0,1,"Ex",5,"Typ",1,"Gd","Attchd",2001,"Fin",2,682,"TA","TA",0,8,2008,"Normal",286000
650,180,"RM",1936,"Inside","Twnhs","2.5Sto",4,6,1970,1970,"Gable","TA","TA","CBlock","Gd","TA","Av","BLQ",131,"Y",630,0,0,630,1,0,1,1,"TA",3,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,12,2007,"Normal",84500
1210,20,"RL",10182,"CulDSac","1Fam","1Story",8,5,2006,2006,"Hip","Gd","TA","PConc","Ex","TA","Mn","GLQ",1220,"Y",1660,0,0,1660,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2006,"RFn",2,500,"TA","TA",0,5,2006,"Abnorml",290000
457,70,"RM",4571,"Inside","1Fam","2Story",5,5,1916,1950,"Gable","TA","TA","BrkTil","TA","TA","No","Unf",0,"N",624,720,0,1344,1,0,4,1,"TA",7,"Typ",0,NA,"Detchd",1916,"Unf",3,513,"Fa","Fa",0,5,2008,"Abnorml",98000
912,20,"RL",9286,"CulDSac","1Fam","1Story",5,7,1977,1989,"Gable","TA","TA","CBlock","Gd","Gd","Av","ALQ",196,"Y",1268,0,0,1268,1,1,3,1,"Gd",5,"Typ",0,NA,"Detchd",1978,"Unf",1,252,"TA","TA",0,10,2009,"Normal",143500
715,60,"RL",13517,"CulDSac","1Fam","2Story",6,8,1976,2005,"Gable","Gd","TA","CBlock","TA","TA","No","GLQ",533,"Y",725,754,0,1479,2,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",1976,"RFn",2,475,"TA","TA",0,3,2010,"Normal",130500
1344,50,"RL",7558,"Inside","1Fam","1.5Sto",6,6,1928,1950,"Gable","TA","TA","BrkTil","TA","TA","No","Unf",0,"Y",1172,741,0,1913,1,1,3,1,"TA",9,"Typ",1,"TA","Detchd",1929,"Unf",2,342,"Fa","Fa",0,3,2009,"Normal",177000
1031,190,"RH",7082,"Inside","Duplex","2Story",5,8,1916,1995,"Gable","TA","TA","PConc","TA","TA","Mn","Unf",0,"Y",948,980,0,1928,2,0,5,2,"TA",10,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,7,2006,"Normal",160000
897,30,"RM",8765,"Inside","1Fam","1Story",4,6,1936,1950,"Gable","TA","TA","BrkTil","TA","TA","No","ALQ",285,"N",951,0,0,951,1,0,2,1,"TA",6,"Typ",0,NA,"Detchd",1936,"Unf",1,327,"TA","TA",0,4,2006,"Abnorml",106500
1151,20,"RL",8280,"Inside","1Fam","1Story",6,5,1950,1950,"Gable","TA","TA","CBlock","TA","TA","No","Unf",0,"Y",932,0,0,932,1,0,2,1,"Gd",4,"Typ",1,"Gd","Attchd",1950,"Unf",1,306,"TA","TA",0,11,2007,"Normal",124000
908,50,"RL",11500,"Inside","1Fam","1.5Sto",7,7,1936,1987,"Gable","Gd","TA","CBlock","Gd","TA","No","LwQ",223,"Y",1020,1037,0,2057,1,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",1936,"Fin",1,180,"Fa","TA",0,6,2006,"Normal",250000
399,30,"RM",8967,"Corner","1Fam","1Story",5,2,1920,1950,"Gable","TA","Fa","BrkTil","Fa","Po","No","Unf",0,"Y",1077,0,0,1077,1,0,2,1,"TA",6,"Maj",0,NA,"Detchd",1920,"Unf",1,338,"Po","Po",0,11,2007,"Abnorml",67000
53,90,"RM",8472,"Corner","Duplex","1Story",5,5,1963,1963,"Gable","Fa","TA","CBlock","Gd","TA","Gd","LwQ",104,"N",816,0,0,816,1,0,2,1,"TA",5,"Typ",0,NA,"Other",1963,"Unf",2,516,"TA","TA",0,5,2010,"Normal",110000
1418,60,"RL",16545,"Inside","1Fam","2Story",8,5,1998,1998,"Gable","Gd","TA","PConc","Gd","TA","Mn","GLQ",781,"Y",1310,1140,0,2450,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1998,"Fin",3,1069,"TA","TA",0,5,2009,"Normal",340000
1327,30,"RH",4270,"Inside","1Fam","1Story",3,6,1931,2006,"Gable","TA","TA","BrkTil","TA","TA","No","LwQ",544,"Y",774,0,0,774,1,0,3,1,"Gd",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,5,2007,"Normal",79000
288,20,"RL",8125,"Corner","1Fam","1Story",4,4,1971,1971,"Gable","TA","TA","CBlock","TA","TA","No","BLQ",614,"Y",858,0,0,858,1,0,3,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,6,2006,"Normal",88000
464,70,"RL",11988,"Inside","1Fam","2Story",6,7,1934,1995,"Hip","TA","TA","CBlock","TA","TA","No","LwQ",326,"Y",849,811,0,1660,1,1,3,1,"TA",6,"Typ",1,"Gd","Detchd",1939,"Unf",1,240,"TA","TA",0,8,2008,"Normal",188700
25,20,"RL",8246,"Inside","1Fam","1Story",5,8,1968,2001,"Gable","TA","Gd","CBlock","TA","TA","Mn","LwQ",188,"Y",1060,0,0,1060,1,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",1968,"Unf",1,270,"TA","TA",0,5,2010,"Normal",154000
163,20,"RL",12182,"Corner","1Fam","1Story",7,5,2005,2005,"Gable","Gd","TA","PConc","Gd","TA","Mn","BLQ",1201,"Y",1541,0,0,1541,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2005,"RFn",2,532,"TA","TA",0,5,2010,"Abnorml",220000
612,80,"RL",10395,"FR2","1Fam","2.5Sto",6,6,1978,1978,"Gable","TA","TA","CBlock","Gd","TA","Av","ALQ",605,"Y",1032,0,0,1032,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1978,"Unf",2,564,"TA","TA",0,7,2007,"Normal",148000
1175,70,"RL",16560,"Inside","1Fam","2Story",6,8,1932,1950,"Gable","TA","TA","BrkTil","Gd","TA","No","LwQ",503,"Y",1170,1175,0,2345,2,1,4,1,"TA",9,"Typ",1,"Gd","Detchd",1932,"Unf",2,360,"TA","TA",0,7,2006,"Normal",239000
140,60,"RL",15426,"Inside","1Fam","2Story",6,5,1997,1997,"Gable","TA","TA","PConc","Gd","TA","No","GLQ",821,"Y",928,836,0,1764,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",1997,"RFn",2,470,"TA","TA",0,8,2009,"Normal",231500
757,60,"RL",10769,"Inside","1Fam","2Story",8,5,2007,2007,"Gable","Gd","TA","PConc","Gd","TA","Av","GLQ",20,"Y",866,902,0,1768,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2007,"RFn",2,578,"TA","TA",0,4,2009,"Normal",212000
1353,50,"RM",6000,"Inside","1Fam","1.5Sto",6,9,1937,2000,"Gable","Gd","TA","BrkTil","TA","TA","No","Unf",0,"Y",786,390,0,1176,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1999,"Unf",2,624,"TA","TA",0,7,2009,"Normal",134900
313,190,"RM",7800,"Inside","Duplex","1.5Sto",5,7,1939,1950,"Gable","TA","TA","CBlock","Gd","TA","Mn","LwQ",507,"Y",793,325,0,1118,1,0,3,1,"TA",5,"Typ",1,"Gd","Detchd",1939,"Unf",2,410,"TA","TA",0,5,2006,"Normal",119900
1182,120,"RM",5587,"Inside","TwnhsE","1Story",8,5,2008,2008,"Hip","Ex","TA","PConc","Ex","TA","Gd","GLQ",1480,"Y",1652,0,0,1652,2,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd",2008,"Fin",2,482,"TA","TA",0,11,2008,"Abnorml",392500
713,120,"RL",4671,"Inside","TwnhsE","1Story",8,5,1988,1989,"Gable","Gd","TA","PConc","Gd","TA","Mn","GLQ",767,"Y",1228,0,0,1228,2,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd",1988,"Fin",2,472,"TA","TA",0,10,2008,"Normal",189000
1230,80,"RL",7910,"Inside","1Fam","2.5Sto",5,5,1960,1960,"Hip","TA","TA","CBlock","TA","TA","No","ALQ",666,"Y",1507,0,0,1507,2,0,4,1,"TA",7,"Maj",0,NA,"Other",1960,"Unf",1,404,"TA","TA",0,8,2008,"Normal",127000
1189,60,"RL",8935,"Inside","1Fam","2Story",7,5,2002,2002,"Gable","Gd","TA","PConc","Gd","TA","No","Unf",0,"Y",831,829,0,1660,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2002,"RFn",2,493,"TA","TA",0,7,2009,"Normal",195000
1443,60,"FV",11003,"Inside","1Fam","2Story",10,5,2008,2008,"Gable","Ex","TA","PConc","Ex","TA","Av","GLQ",765,"Y",1026,981,0,2007,2,1,3,1,"Ex",10,"Typ",1,"Ex","Attchd",2008,"Fin",3,812,"TA","TA",0,4,2009,"Normal",310000
213,60,"FV",8640,"Inside","1Fam","2Story",7,5,2009,2009,"Gable","TA","TA","PConc","Gd","TA","No","GLQ",822,"Y",932,920,0,1852,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2009,"RFn",2,644,"TA","TA",0,7,2009,"Abnorml",252678
997,20,"RL",10659,"Inside","1Fam","1Story",5,6,1961,1961,"Hip","TA","TA","CBlock","TA","TA","No","LwQ",915,"Y",1050,0,0,1050,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1961,"Unf",1,368,"TA","TA",0,1,2006,"Normal",136500
431,160,"RM",1680,"Inside","Twnhs","2Story",6,5,1971,1971,"Gable","TA","TA","CBlock","TA","TA","No","ALQ",387,"Y",483,504,0,987,1,1,2,1,"TA",4,"Typ",0,NA,"Detchd",1971,"Unf",1,264,"TA","TA",0,7,2008,"Abnorml",85400
264,50,"RM",5500,"Corner","1Fam","1.5Sto",5,7,1929,2001,"Gable","TA","TA","BrkTil","TA","TA","No","LwQ",234,"Y",926,0,390,1316,1,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1974,"Unf",2,484,"TA","TA",0,4,2010,"Normal",130000
437,50,"RM",4400,"Inside","1Fam","1.5Sto",6,8,1920,1950,"Gable","TA","TA","BrkTil","Fa","TA","No","Unf",0,"Y",734,384,0,1118,1,0,2,1,"TA",6,"Typ",0,NA,"Detchd",1990,"Unf",2,440,"TA","TA",0,10,2006,"Normal",116000
950,20,"RL",9360,"Inside","1Fam","1Story",6,7,1972,2006,"Hip","TA","TA","CBlock","TA","TA","No","ALQ",982,"Y",1381,0,0,1381,1,1,3,1,"Gd",5,"Typ",1,"TA","Attchd",1972,"RFn",2,676,"TA","TA",0,3,2010,"Normal",197500
282,20,"FV",7200,"Inside","1Fam","1Story",6,5,2006,2006,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",905,"Y",1262,0,0,1262,2,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",2006,"Fin",2,572,"TA","TA",0,5,2006,"Abnorml",185000
1074,60,"RL",7950,"Corner","1Fam","2Story",6,6,1977,1977,"Hip","TA","TA","CBlock","TA","TA","No","BLQ",535,"Y",698,728,0,1426,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1977,"Fin",2,440,"TA","TA",0,7,2009,"Normal",159500
1116,20,"RL",12085,"Inside","1Fam","1Story",8,5,2007,2007,"Hip","Gd","TA","PConc","Ex","TA","No","GLQ",1004,"Y",1734,0,0,1734,2,0,3,1,"Ex",7,"Typ",1,"Gd","Attchd",2007,"RFn",3,928,"TA","TA",0,11,2007,"Abnorml",318000
751,50,"RM",8800,"Corner","1Fam","1.5Sto",4,7,1910,2004,"Gable","TA","TA","BrkTil","TA","Fa","No","Unf",0,"Y",792,348,0,1140,1,0,3,1,"TA",7,"Min",0,NA,NA,NA,NA,0,0,NA,NA,0,6,2010,"Normal",96500
1442,120,"RM",4426,"Inside","TwnhsE","1Story",6,5,2004,2004,"Gable","Gd","TA","PConc","Gd","TA","Av","GLQ",697,"Y",848,0,0,848,1,0,1,1,"Gd",3,"Typ",1,"TA","Attchd",2004,"RFn",2,420,"TA","TA",0,5,2008,"Normal",149300
1415,50,"RL",13053,"Inside","1Fam","1.5Sto",6,7,1923,2000,"Hip","TA","TA","BrkTil","TA","TA","No","Unf",0,"Y",1053,795,0,1848,1,1,4,1,"Gd",8,"Typ",1,"Gd","Detchd",1922,"Unf",2,370,"TA","TA",0,6,2008,"Normal",207000
789,20,"RM",6000,"Corner","1Fam","1Story",4,7,1954,2000,"Gable","TA","TA","CBlock","TA","TA","No","Unf",0,"Y",901,0,0,901,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1954,"Unf",1,281,"Fa","TA",0,8,2008,"Normal",107900
1176,50,"RL",10678,"Inside","1Fam","1.5Sto",8,5,1992,2000,"Hip","Gd","TA","PConc","Gd","TA","No","GLQ",700,"Y",2129,743,0,2872,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1992,"Fin",2,541,"TA","TA",0,4,2007,"Normal",285000
546,50,"RL",13837,"Corner","1Fam","1.5Sto",7,5,1988,1988,"Gable","Gd","Gd","PConc","Gd","Gd","No","GLQ",1002,"Y",1377,806,0,2183,2,1,4,1,"Gd",9,"Typ",0,NA,"Attchd",1988,"Unf",3,786,"TA","TA",0,2,2006,"Normal",229000
837,30,"RM",8100,"Inside","1Fam","1Story",5,6,1948,1973,"Gable","TA","TA","BrkTil","TA","TA","No","LwQ",338,"Y",1559,0,0,1559,1,0,2,1,"TA",5,"Min",0,NA,"Detchd",1948,"Unf",2,812,"TA","TA",0,6,2007,"Normal",153500
429,20,"RL",6762,"Inside","1Fam","1Story",7,5,2007,2007,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",664,"Y",1208,0,0,1208,2,0,2,1,"Gd",6,"Typ",0,NA,"Attchd",2007,"RFn",2,628,"TA","TA",0,9,2007,"Abnorml",195400
462,70,"RL",7200,"Inside","1Fam","2Story",7,9,1936,2007,"Gable","Gd","Gd","PConc","Gd","Gd","No","ALQ",350,"Y",575,560,0,1135,1,0,3,1,"Gd",6,"Typ",0,NA,"Detchd",1971,"RFn",2,576,"TA","TA",0,4,2009,"Normal",155000
998,20,"RL",11717,"Inside","1Fam","1Story",6,6,1970,1970,"Hip","TA","TA","CBlock","TA","TA","No","Unf",0,"Y",1442,0,0,1442,2,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1970,"RFn",2,615,"TA","TA",0,2,2009,"Normal",185000
1158,120,"RL",5001,"Inside","Twnhs","1Story",7,5,2007,2008,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",904,"Y",1314,0,0,1314,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2008,"RFn",2,626,"TA","TA",0,7,2009,"Normal",230000
261,80,"RL",19296,"Corner","1Fam","2.5Sto",6,5,1962,1962,"Gable","TA","TA","CBlock","TA","TA","Gd","LwQ",672,"Y",1382,0,0,1382,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1991,"Unf",2,884,"TA","TA",0,5,2009,"Normal",176000
175,20,"RL",12416,"Inside","1Fam","1Story",6,5,1986,1986,"Gable","TA","TA","CBlock","Gd","Fa","No","ALQ",1398,"Y",1651,0,0,1651,2,0,3,1,"TA",7,"Min",1,"TA","Attchd",1986,"Fin",2,616,"TA","TA",0,11,2008,"Normal",184000
37,20,"RL",10859,"Corner","1Fam","1Story",5,5,1994,1995,"Gable","TA","TA","PConc","Gd","TA","No","Unf",0,"Y",1097,0,0,1097,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1995,"Unf",2,672,"TA","TA",0,6,2009,"Normal",145000
1073,50,"RL",7585,"Inside","1Fam","1.5Sto",5,3,1948,1950,"Gable","TA","TA","CBlock","Fa","Fa","Mn","Unf",0,"Y",1002,454,0,1456,1,0,4,1,"TA",7,"Typ",1,"TA","Detchd",1954,"Unf",1,280,"TA","TA",0,8,2006,"Normal",91500
100,20,"RL",9320,"Inside","1Fam","1Story",4,5,1959,1959,"Gable","TA","TA","CBlock","TA","TA","No","ALQ",569,"Y",1225,0,0,1225,1,1,3,1,"TA",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,1,2010,"Normal",128950
1387,60,"RL",16692,"Inside","1Fam","2Story",7,5,1978,1978,"Gable","TA","TA","CBlock","Gd","TA","No","BLQ",790,"Y",1392,1392,0,2784,3,1,5,1,"Gd",12,"Typ",2,"TA","Attchd",1978,"RFn",2,564,"TA","TA",519,7,2006,"Normal",250000
408,70,"RL",15576,"Inside","1Fam","2Story",6,7,1915,1976,"Gable","TA","TA","BrkTil","Gd","TA","No","Unf",0,"Y",840,840,0,1680,2,0,4,1,"TA",8,"Typ",0,NA,"Attchd",1960,"Unf",1,308,"TA","TA",0,3,2008,"Normal",177000
474,20,"RL",14977,"Inside","1Fam","1Story",8,5,2006,2007,"Gable","Gd","TA","PConc","Ex","TA","Gd","GLQ",1350,"Y",1976,0,0,1976,2,0,2,1,"Gd",7,"Typ",1,"Ex","Attchd",2006,"RFn",3,908,"TA","TA",0,7,2007,"Abnorml",440000
551,120,"RL",4043,"Inside","TwnhsE","1Story",6,6,1977,1977,"Gable","TA","TA","CBlock","Gd","TA","No","ALQ",559,"Y",1069,0,0,1069,2,0,2,1,"TA",4,"Typ",0,NA,"Attchd",1977,"RFn",2,440,"TA","TA",0,10,2008,"Abnorml",140000
229,20,"RL",8521,"FR2","1Fam","1Story",5,5,1967,1967,"Gable","TA","TA","CBlock","TA","TA","No","ALQ",842,"Y",912,0,0,912,1,0,3,1,"TA",5,"Typ",1,"Fa","Detchd",1974,"Unf",1,336,"TA","TA",0,5,2010,"Normal",125000
839,20,"RL",9525,"Inside","1Fam","1Story",5,6,1995,2006,"Gable","TA","TA","PConc","Gd","TA","No","Unf",0,"Y",1099,0,0,1099,1,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",1999,"Unf",1,352,"TA","TA",0,6,2008,"Normal",144000
560,120,"RL",3196,"Inside","TwnhsE","1Story",7,5,2003,2004,"Gable","Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Y",1557,0,0,1557,2,0,2,1,"Gd",7,"Typ",1,"TA","Attchd",2003,"Fin",2,420,"TA","TA",0,10,2006,"Normal",234000
1204,20,"RL",9750,"Inside","1Fam","1Story",7,5,2000,2001,"Gable","Gd","TA","PConc","Gd","TA","No","Unf",0,"Y",1630,0,0,1630,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",2000,"Unf",2,451,"TA","TA",0,10,2009,"Normal",213000
1264,70,"RL",13515,"Inside","1Fam","2Story",6,6,1919,1950,"Hip","TA","TA","PConc","TA","TA","No","Unf",0,"Y",1060,764,0,1824,1,0,3,1,"TA",8,"Typ",1,"Gd","Detchd",1940,"Unf",2,520,"TA","TA",0,7,2007,"Normal",180500
220,120,"RL",3010,"Inside","TwnhsE","1Story",7,5,2005,2006,"Gable","Gd","TA","PConc","Gd","TA","Av","GLQ",16,"Y",1248,0,0,1248,2,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",2005,"Fin",2,438,"TA","TA",0,3,2006,"Abnorml",167240
906,20,"RL",9920,"Inside","1Fam","1Story",5,5,1954,1954,"Gable","TA","TA","CBlock","TA","TA","No","LwQ",354,"Y",1063,0,0,1063,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1954,"RFn",1,280,"TA","TA",0,2,2010,"Normal",128000
481,20,"RL",16033,"FR2","1Fam","1Story",9,5,2004,2005,"Hip","Gd","TA","PConc","Ex","TA","Gd","GLQ",1261,"Y",1850,0,0,1850,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"Fin",3,772,"TA","TA",0,3,2006,"Normal",326000
1339,60,"RL",13450,"Corner","1Fam","2Story",7,5,2002,2002,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",700,"Y",920,941,0,1861,2,1,3,1,"Gd",8,"Typ",0,NA,"Other",2002,"RFn",2,492,"TA","TA",0,6,2006,"Normal",200000
107,30,"RM",10800,"Inside","1Fam","1Story",4,7,1885,1995,"Hip","TA","TA","BrkTil","Fa","TA","No","Unf",0,"Y",1047,0,0,1047,1,0,2,1,"TA",6,"Typ",0,NA,"Detchd",1954,"Unf",1,273,"Fa","Fa",0,8,2007,"Normal",100000
961,20,"RL",7207,"Inside","1Fam","1Story",5,7,1958,2008,"Gable","TA","Gd","CBlock","TA","TA","Gd","BLQ",696,"Y",858,0,0,858,1,0,2,1,"TA",4,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,0,2,2010,"Normal",116500
852,120,"RL",3196,"Inside","TwnhsE","1Story",8,5,2003,2003,"Gable","Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Y",1456,0,0,1456,2,0,2,1,"Gd",7,"Typ",1,"TA","Attchd",2003,"Fin",2,400,"TA","TA",0,5,2006,"Normal",215000
1128,20,"RL",14572,"Corner","1Fam","1Story",7,5,2004,2004,"Hip","Gd","TA","PConc","Gd","TA","Av","GLQ",1300,"Y",1530,0,0,1530,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2004,"Fin",3,630,"TA","TA",0,11,2007,"Family",259000
168,60,"RL",10562,"Inside","1Fam","2Story",8,5,2007,2007,"Gable","Gd","TA","PConc","Ex","TA","No","GLQ",1288,"Y",1610,551,0,2161,1,1,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2007,"Fin",3,789,"TA","TA",0,11,2007,"Abnorml",325624
593,20,"RL",6600,"Inside","1Fam","1Story",5,8,1982,2003,"Gable","TA","Gd","PConc","TA","Gd","No","GLQ",816,"Y",816,0,0,816,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1985,"Fin",2,816,"TA","TA",0,6,2008,"Normal",138000
845,50,"RM",12665,"Inside","1Fam","1.5Sto",5,8,1915,1950,"Gable","TA","TA","BrkTil","TA","TA","Mn","Unf",0,"Y",876,540,0,1416,1,1,4,1,"TA",7,"Typ",1,"Gd","Detchd",1949,"Unf",3,720,"TA","TA",0,6,2008,"Normal",153900
1433,30,"RL",10800,"Inside","1Fam","1Story",4,6,1927,2007,"Gable","TA","TA","BrkTil","TA","TA","No","Unf",0,"Y",968,0,0,968,2,0,4,1,"TA",5,"Typ",0,NA,"Detchd",1928,"Unf",1,216,"Fa","Fa",0,8,2007,"Normal",64500
691,120,"RM",4426,"Inside","TwnhsE","1Story",6,5,2004,2004,"Gable","Gd","TA","PConc","Gd","TA","Gd","GLQ",697,"Y",848,0,0,848,1,0,1,1,"Gd",3,"Typ",1,"TA","Attchd",2004,"RFn",2,420,"TA","TA",0,5,2008,"Normal",141000
461,60,"FV",8004,"Inside","1Fam","2Story",8,5,2009,2009,"Gable","Gd","TA","PConc","Gd","TA","No","GLQ",544,"Y",832,1103,0,1935,2,1,3,1,"TA",8,"Typ",0,NA,"Other",2009,"Fin",2,552,"TA","TA",0,12,2009,"Abnorml",263435
439,30,"RL",4280,"Inside","1Fam","1Story",5,6,1913,2002,"Gable","TA","TA","PConc","TA","TA","No","LwQ",365,"N",694,0,0,694,1,0,2,1,"Gd",4,"Typ",1,"Gd","Detchd",1990,"Unf",1,352,"Gd","TA",0,3,2007,"Normal",90350
1233,90,"RL",9842,"FR2","Duplex","1Story",4,5,1962,1962,"Gable","TA","TA","BrkTil",NA,NA,NA,NA,0,"Y",1224,0,0,1224,2,0,2,2,"TA",6,"Typ",0,NA,"Other",1962,"Unf",2,462,"TA","TA",0,3,2007,"Normal",101800
1211,60,"RL",11218,"Inside","1Fam","2Story",6,5,1992,1992,"Gable","Gd","TA","PConc","Gd","TA","No","Unf",0,"Y",1055,790,0,1845,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1992,"RFn",2,462,"TA","TA",0,5,2010,"Normal",189000
914,90,"RH",6270,"Inside","Duplex","2Story",5,6,1949,1950,"Gable","TA","TA","CBlock","TA","TA","No","BLQ",284,"N",1001,1001,0,2002,2,0,4,2,"TA",8,"Typ",0,NA,"Other",1949,"Unf",3,871,"TA","TA",0,8,2007,"Normal",145000
426,60,"RM",3378,"Inside","1Fam","2Story",7,8,1946,1992,"Gable","TA","Gd","CBlock","TA","TA","No","Unf",0,"Y",707,682,0,1389,1,1,3,1,"TA",6,"Typ",2,"Gd","Detchd",1947,"Unf",1,240,"TA","TA",0,9,2009,"Normal",135000
704,190,"RM",7630,"Inside","Duplex","2Story",5,9,1900,1996,"Gable","TA","Gd","BrkTil","Gd","TA","No","Unf",0,"Y",1032,780,0,1812,2,0,4,2,"Gd",8,"Typ",1,"Po","Detchd",1999,"Unf",2,672,"TA","TA",0,5,2010,"Normal",140000
1033,60,"RL",14541,"Corner","1Fam","2Story",8,7,1993,1993,"Gable","Gd","Gd","PConc","Gd","Gd","No","GLQ",1012,"Y",1352,1168,0,2520,2,1,5,1,"Gd",10,"Typ",1,"TA","Attchd",1993,"RFn",3,796,"TA","TA",0,11,2006,"Abnorml",310000
